emailID,subscribe_channelID,subscribeWatch_time
Olwen.Middleton@gmail.com,80,1.98
Tobe.Seligman@gmail.com,130,7.47
Kenna.Paton@gmail.com,89,7.99
Viviene.Meter@gmail.com,50,8.61
Nicoli.Demitria@gmail.com,90,2.57
Lexine.Marden@gmail.com,166,2.51
Edith.Justinn@gmail.com,134,10.27
Rebeca.Gualtiero@gmail.com,48,3.9
Abbie.Mendez@gmail.com,104,1.19
Babita.Fulmer@gmail.com,90,7.14
Valli.Burkle@gmail.com,74,10.06
Marita.Eldrid@gmail.com,99,4.82
Marti.Phyllis@gmail.com,105,7.57
Emma.Ochs@gmail.com,97,4.57
Meghann.Brunell@gmail.com,146,6.34
Linzy.Truc@gmail.com,25,9.52
Marline.Ogren@gmail.com,53,8.11
Sabina.Azeria@gmail.com,4,2.27
Ariela.Darbie@gmail.com,44,7.01
Letizia.Jillane@gmail.com,73,3.56
Dulce.Erskine@gmail.com,99,3.45
Blinni.Martguerita@gmail.com,8,6.31
Rhoda.Couture@gmail.com,162,5.7
Alameda.Dorine@gmail.com,35,9.37
Meriel.Sallyann@gmail.com,148,3
June.Vorster@gmail.com,166,1.82
Fred.Chabot@gmail.com,10,8.56
Alia.Lacombe@gmail.com,127,5.73
Ottilie.Arne@gmail.com,56,2.13
Ashlee.Othilia@gmail.com,16,7.29
Emma.Docilla@gmail.com,22,4.54
Beth.Woodberry@gmail.com,7,10.03
Melina.Mandler@gmail.com,7,5.73
Rosaline.Ader@gmail.com,111,4.17
Ada.Fontana@gmail.com,111,2.54
Elka.Israeli@gmail.com,8,2.02
Mariele.Ricki@gmail.com,133,6.07
Mady.Billye@gmail.com,34,9.13
Lorenza.Randene@gmail.com,20,1.67
Britni.Avi@gmail.com,102,1.66
Kristan.Alrich@gmail.com,36,10.96
Gaylene.Jerald@gmail.com,77,8.64
Lorne.Briney@gmail.com,157,6.92
Imojean.Pozzy@gmail.com,2,8.2
Asia.Neva@gmail.com,128,10.51
Kassey.Gillan@gmail.com,9,10.89
Tina.Gladstone@gmail.com,18,6.06
Gavrielle.Alwin@gmail.com,88,5.92
Goldie.Beniamino@gmail.com,157,10.21
Regina.Holbrook@gmail.com,68,9.7
Daphne.Vittoria@gmail.com,41,4.06
Carilyn.Kolnick@gmail.com,138,1.7
Dorothy.Bonucci@gmail.com,135,10.75
Ronna.Dahlia@gmail.com,63,5.18
Sue.Center@gmail.com,122,2.59
Leona.Morgun@gmail.com,153,9.78
Mariele.Destinee@gmail.com,149,8.7
Carree.Philipp@gmail.com,147,4.89
Cam.Jacinda@gmail.com,15,2.15
Hyacinthe.Egbert@gmail.com,35,6.22
Aili.Podvin@gmail.com,148,2.52
Myrtice.Artie@gmail.com,75,4.06
Orsola.Bahr@gmail.com,92,5.63
Regina.Croix@gmail.com,135,9.56
Diena.Sinegold@gmail.com,89,4.26
Perry.Zenas@gmail.com,74,8.12
Suzette.Grimbly@gmail.com,54,1.46
Myrtice.Gale@gmail.com,110,1.07
Celene.Yoko@gmail.com,114,10.63
Ilse.Joni@gmail.com,9,10.01
Anestassia.Taam@gmail.com,104,8.85
Rani.Nore@gmail.com,1,3.21
Randa.Whiffen@gmail.com,95,4.69
Cacilie.Smitt@gmail.com,147,2.46
Benita.Kauppi@gmail.com,2,8.3
Nataline.Breed@gmail.com,112,4.49
Madelle.Shama@gmail.com,167,10.1
Mara.Fillbert@gmail.com,77,7.46
Raf.Ardra@gmail.com,49,9.95
Alexine.Pettiford@gmail.com,152,1.53
Imojean.Cutlerr@gmail.com,10,3.25
Florie.Dichy@gmail.com,166,7.84
Brianna.Codding@gmail.com,97,9.67
Blake.Winnick@gmail.com,106,3.92
Cristabel.Pernick@gmail.com,38,2.86
Phedra.Rillings@gmail.com,120,8.69
Ana.Raseda@gmail.com,139,7.45
Audrie.Lail@gmail.com,76,5.5
Liana.Truc@gmail.com,78,2.99
Aimil.Gregrory@gmail.com,52,5.92
Nonnah.Leopold@gmail.com,108,8.77
Stevana.Nance@gmail.com,26,7.29
Kelly.Atonsah@gmail.com,112,2.6
Charlena.Eckblad@gmail.com,113,7.24
Orelia.Shaddock@gmail.com,84,5.31
Evaleen.Nickola@gmail.com,135,4.34
Penelopa.Shaver@gmail.com,164,6.18
Elyssa.Moseley@gmail.com,113,10.74
Meriel.Tound@gmail.com,27,9.96
Helsa.Gwenore@gmail.com,43,4.84
Britni.Edison@gmail.com,158,8.43
Kial.Clarissa@gmail.com,45,5.88
Amii.Raul@gmail.com,81,6.65
Delilah.Bari@gmail.com,155,7.66
Keelia.Gerge@gmail.com,98,10.17
Allyce.Presber@gmail.com,6,2.6
Quintina.Hillel@gmail.com,20,7.81
Jasmina.Therine@gmail.com,116,7.78
Bobinette.Suanne@gmail.com,43,3.34
Yetty.Jethro@gmail.com,21,1.6
Juliane.Swigart@gmail.com,29,3.85
Annice.Giff@gmail.com,99,10.67
Blondelle.Howlyn@gmail.com,89,2.19
Brianna.Waite@gmail.com,94,10.02
Charissa.Melleta@gmail.com,41,1.62
Karolina.Infield@gmail.com,53,10.35
Aaren.Letsou@gmail.com,103,7.03
Kellen.Kunin@gmail.com,156,1.99
Shirlee.Helve@gmail.com,67,6.1
Caressa.Meli@gmail.com,71,2.26
Ida.Zuzana@gmail.com,65,4.52
Nariko.Earlie@gmail.com,163,1.61
Sheelagh.Seligman@gmail.com,68,8.36
Tressa.Mike@gmail.com,59,1.59
Kara-Lynn.Schwejda@gmail.com,25,5.79
Berta.Prober@gmail.com,160,10.7
Nannie.Jacqui@gmail.com,85,8.02
Ulrike.Thad@gmail.com,67,8.3
Karina.Garbe@gmail.com,130,6.3
Ariela.Zaslow@gmail.com,98,2.12
Dyann.Shaver@gmail.com,7,5.74
Danika.Lucienne@gmail.com,49,9.14
Susette.Fleeta@gmail.com,8,4.62
Ermengarde.Hazlett@gmail.com,134,6.91
Alleen.Thornburg@gmail.com,50,7.27
Cherilyn.Nisbet@gmail.com,132,5.9
Mariele.Diogenes@gmail.com,152,5.64
Grier.Goth@gmail.com,101,7.43
Brandise.Destinee@gmail.com,72,4.93
Caressa.Casimir@gmail.com,6,4.69
Alyda.Tarrant@gmail.com,63,10.37
Stevana.Muriel@gmail.com,29,7.25
Violet.Erskine@gmail.com,126,8.81
Consuela.Belldas@gmail.com,88,7.56
Ricky.Burnside@gmail.com,140,4.1
Darlleen.Darbie@gmail.com,69,6.94
Lenna.Kussell@gmail.com,59,4.05
Tatiania.Liebermann@gmail.com,150,5.75
Sean.Celestine@gmail.com,22,6.63
Blinni.Zuzana@gmail.com,50,8.92
Valera.Weinreb@gmail.com,10,5
Barbara.Saunderson@gmail.com,129,2.56
Consuela.Willie@gmail.com,79,6.1
Eolanda.Toni@gmail.com,112,9.39
Roseline.Garlinda@gmail.com,48,6.03
Beverley.Eugenia@gmail.com,58,2.18
Romona.Hedve@gmail.com,71,10.98
Ruthe.Genna@gmail.com,129,2.68
Kore.Lowry@gmail.com,154,1.32
Zia.Sawtelle@gmail.com,35,10.98
Carlie.Camden@gmail.com,20,4.21
Demetris.Blisse@gmail.com,54,9.61
Nananne.Chem@gmail.com,77,8.76
Aurore.Winthorpe@gmail.com,108,10.56
Augustine.Taima@gmail.com,16,3.62
Rubie.Annice@gmail.com,165,2.2
Caritta.Naashom@gmail.com,1,1.27
Paulita.O'Neill@gmail.com,6,7.57
Fawne.Erminia@gmail.com,33,1.25
Wynne.Hutchison@gmail.com,110,4.13
Shaine.Bergman@gmail.com,93,5.49
Steffane.Kussell@gmail.com,54,1.98
Laure.Ashely@gmail.com,97,5.01
Bee.Dyche@gmail.com,56,4.37
Celisse.Blake@gmail.com,79,6.02
Roseline.Goldina@gmail.com,36,9.12
Raina.Briney@gmail.com,72,6.77
Henriette.Imelida@gmail.com,76,2.44
Charissa.Boehike@gmail.com,109,10.68
Gwenneth.Estella@gmail.com,93,7.24
Melisent.Mehalek@gmail.com,26,7.78
Moyna.Irmine@gmail.com,163,6.26
Ulrike.Madaih@gmail.com,22,10.97
Raf.Fiann@gmail.com,72,9.63
Joeann.Roche@gmail.com,56,7.71
Coral.Virgin@gmail.com,28,7.42
Madeleine.Lorain@gmail.com,83,3.17
Kassey.Olympium@gmail.com,1,6.5
Elmira.Eachern@gmail.com,60,3.69
Shandie.Rooney@gmail.com,39,2.16
Bill.Alexandr@gmail.com,86,7.87
Rosene.Celestine@gmail.com,36,3.72
Marinna.Frodi@gmail.com,147,6.8
Caritta.Barrus@gmail.com,8,4.53
Zia.Cath@gmail.com,62,5.73
Linet.Stilwell@gmail.com,156,2.38
Jacenta.Raama@gmail.com,31,9.59
Ermengarde.Bebe@gmail.com,4,6.6
Juliane.Docilla@gmail.com,156,9.07
Chere.Sidonius@gmail.com,153,6.71
Kirbee.Lynn@gmail.com,161,1.07
Glynnis.Angelis@gmail.com,86,6.74
Kenna.Karna@gmail.com,126,2.58
Siana.Mozelle@gmail.com,41,1.82
Roz.Koziara@gmail.com,107,10.51
Natka.Bollay@gmail.com,161,9.74
Carilyn.Bollay@gmail.com,124,3.61
Doro.Havens@gmail.com,118,8.1
Dennie.Bluh@gmail.com,59,9.43
Brooks.Loring@gmail.com,85,5.29
Frank.Kress@gmail.com,9,7.4
Ana.Ruvolo@gmail.com,125,3.79
Joleen.Lia@gmail.com,101,2.42
Tina.Eckblad@gmail.com,165,5.53
Orelia.Brian@gmail.com,126,9.37
Wilma.Ludewig@gmail.com,41,1.71
Tilly.Kinnard@gmail.com,110,4.56
Benita.Iphlgenia@gmail.com,139,10.28
Brooks.Rosalba@gmail.com,101,3.55
Lorne.Dalli@gmail.com,82,9.86
Corly.Quent@gmail.com,151,5.65
Dyann.Richers@gmail.com,3,8.71
Joelly.Lilybelle@gmail.com,25,3.66
Sashenka.Stoller@gmail.com,4,5.16
Darlleen.Hanshaw@gmail.com,153,5.27
Tilly.Diogenes@gmail.com,139,8.1
Kirbee.Tatianas@gmail.com,151,3.67
Delilah.Ioab@gmail.com,64,9.15
Belva.Ioab@gmail.com,5,3.57
Starla.Leopold@gmail.com,2,3.54
Mireielle.Karl@gmail.com,167,10.8
Ileana.Lewes@gmail.com,65,7.11
Fred.Ade@gmail.com,72,7.41
Kelly.Bibi@gmail.com,40,6.66
Rosene.Old@gmail.com,89,8.16
Elyssa.Palocz@gmail.com,51,3.82
Bertine.Tomasina@gmail.com,31,2.07
Randa.Cleavland@gmail.com,63,1.92
Nyssa.Winnick@gmail.com,112,4
Jan.Seessel@gmail.com,65,8.48
Coral.Lutero@gmail.com,57,2.97
Sybille.Martsen@gmail.com,152,3.02
Myrtice.Carbo@gmail.com,39,4.85
Celestyna.Dex@gmail.com,147,8.6
Kittie.Jaylene@gmail.com,153,8.25
Delilah.Dreda@gmail.com,1,10.33
Kimberley.Euridice@gmail.com,11,1.85
Yetty.Goth@gmail.com,37,3.87
Dianemarie.Byrne@gmail.com,89,7.74
Grier.Timon@gmail.com,134,4.53
Meriel.Lilybelle@gmail.com,64,6.64
Amii.Creamer@gmail.com,70,5.92
Siana.Lorenz@gmail.com,31,9.04
Grier.Rad@gmail.com,17,5.35
Fanny.Abernon@gmail.com,33,10.86
Ellette.Eckblad@gmail.com,41,9.51
Xylina.Shama@gmail.com,12,10.82
Perry.Lumbard@gmail.com,57,1.84
Johna.Adamsen@gmail.com,98,7.73
Sherrie.Stelle@gmail.com,85,8.39
Oona.Othilia@gmail.com,16,7.72
Ana.Bettine@gmail.com,6,8.96
Joeann.Burnside@gmail.com,83,2.63
Tilly.Brackely@gmail.com,108,10.91
Tami.Graig@gmail.com,49,2.64
Vonny.Abbot@gmail.com,3,2.79
Flo.Irmine@gmail.com,153,1.36
Emylee.Clarissa@gmail.com,108,8.56
Allis.Kellby@gmail.com,161,7.36
Glynnis.Chick@gmail.com,125,6.58
Misha.Tomasina@gmail.com,54,2.77
Gale.Nerita@gmail.com,19,8.04
Alyda.Oriana@gmail.com,79,4.81
Lisette.Nester@gmail.com,96,9.14
Rosene.Hull@gmail.com,104,10.29
Goldie.Madelene@gmail.com,18,8.43
Carilyn.Malina@gmail.com,30,3.76
Evita.Bultman@gmail.com,95,7.05
Imojean.Amand@gmail.com,44,5.69
Hettie.Gaynor@gmail.com,6,6.59
Grier.Suzetta@gmail.com,150,3.11
Jolyn.Swigart@gmail.com,56,8.07
Siana.Chobot@gmail.com,132,3.41
Malina.Raimondo@gmail.com,9,4.01
Deane.Bury@gmail.com,55,7.95
Addia.Mauer@gmail.com,73,3.32
Carmela.Tristram@gmail.com,106,5.33
Maurene.Philipp@gmail.com,9,3.04
Eugine.Himelman@gmail.com,31,10.07
Jasmina.Irmine@gmail.com,2,6.83
Margalo.Bobbee@gmail.com,6,5.5
Kate.Meli@gmail.com,27,4.12
Ann-Marie.Glenden@gmail.com,143,7.51
Lilith.Wooster@gmail.com,36,4.26
Joeann.Cyrie@gmail.com,87,9.86
Clary.Leopold@gmail.com,53,5.66
Dacia.Chrystel@gmail.com,126,9.67
Emylee.Kathie@gmail.com,53,6.56
Mamie.Boehike@gmail.com,11,3.79
Deloria.Raul@gmail.com,137,8.76
Chloris.Hylan@gmail.com,97,2.7
Brana.Penelopa@gmail.com,82,6.51
Olwen.Fleeta@gmail.com,11,10.12
Arabel.Clywd@gmail.com,96,6.13
Nickie.Kannry@gmail.com,112,1.24
Ashlee.Melony@gmail.com,129,3.31
Jere.Auberbach@gmail.com,18,9.07
Nicoli.Berl@gmail.com,83,5.47
Joleen.Shanley@gmail.com,162,1.25
Olwen.Dulciana@gmail.com,155,7.45
Trixi.Sheng@gmail.com,47,4.45
Kore.Sperling@gmail.com,30,2.55
Tamqrah.Daegal@gmail.com,163,4.85
Oona.Mathilde@gmail.com,127,5.9
Dolli.Leler@gmail.com,19,4.31
Ivett.Campball@gmail.com,118,6.08
Valli.Astra@gmail.com,49,6
Elise.Orpah@gmail.com,11,3.37
Danika.Roarke@gmail.com,65,5.76
Binny.Jarib@gmail.com,79,9.99
Catrina.Cullin@gmail.com,143,5.65
Marika.Thilda@gmail.com,26,10.25
Meghann.Waldron@gmail.com,166,6.3
Cassandra.Winthorpe@gmail.com,66,2.35
Maryellen.Hebner@gmail.com,45,5.03
Marcy.Kirbee@gmail.com,72,10.46
Susette.Blisse@gmail.com,6,6.99
Nikki.Rillings@gmail.com,86,7.12
Carmencita.Irmine@gmail.com,164,9.46
Karina.Keily@gmail.com,65,4.83
Grier.Mitzi@gmail.com,2,3.6
Rhea.McAdams@gmail.com,29,2.8
Mellicent.Hermes@gmail.com,83,10.7
Drucie.Cloris@gmail.com,48,1.12
Kate.Dex@gmail.com,34,5.96
Corry.Sisile@gmail.com,144,3.55
Corry.Odell@gmail.com,155,1.57
Agnese.Firmin@gmail.com,126,5.28
Sidoney.Phaidra@gmail.com,106,3.17
Nonnah.Peg@gmail.com,10,6.06
Merci.Tound@gmail.com,82,1.66
Clary.Camden@gmail.com,70,1.95
Molli.O'Carroll@gmail.com,138,3.73
Catrina.Hanshaw@gmail.com,6,8.07
Libbie.Margarete@gmail.com,103,9.73
Annice.Korey@gmail.com,152,1.17
Melisent.Kirbee@gmail.com,36,7.43
Jemie.Braun@gmail.com,94,1.44
Wendi.Dom@gmail.com,1,9.25
Lonnie.Genna@gmail.com,150,10.77
Binny.Lubin@gmail.com,90,2.09
Nananne.Santoro@gmail.com,80,1.99
Orsola.Salchunas@gmail.com,77,4.9
Hermione.Robertson@gmail.com,96,9
Jerry.Dorcy@gmail.com,140,8.72
Joane.Etom@gmail.com,107,10
Dorice.Korey@gmail.com,34,8.55
Cathie.Trace@gmail.com,114,4.02
Bill.Dahlia@gmail.com,50,4.13
Fidelia.Sheng@gmail.com,119,9.41
Berget.Graig@gmail.com,64,9.46
Emma.Henebry@gmail.com,34,2.11
Xylina.Torray@gmail.com,76,4.15
Antonietta.Pearse@gmail.com,161,2.34
Roxane.Israeli@gmail.com,105,2.21
Tatiania.Shaver@gmail.com,151,6.56
Ketti.Rolf@gmail.com,22,5.7
Fawne.Latini@gmail.com,1,3.17
Celestyna.Radu@gmail.com,116,1.06
Elora.Iiette@gmail.com,116,10.66
Olwen.Helve@gmail.com,39,10.92
Barbi.Stelle@gmail.com,101,2.2
Valera.Nisbet@gmail.com,56,3.55
Edith.Pillsbury@gmail.com,115,4.35
Millie.Lamoree@gmail.com,42,7.87
Darci.Sasnett@gmail.com,154,2.27
Joane.Jillane@gmail.com,154,2.38
Jinny.Lissi@gmail.com,27,8.29
Ninnetta.Berriman@gmail.com,64,6.98
Blinni.Lilas@gmail.com,103,8.79
Merci.Zetta@gmail.com,116,3.21
Jennica.Boehike@gmail.com,14,8.04
Jsandye.Rhu@gmail.com,161,6.67
Lindie.Larochelle@gmail.com,9,3
Pollyanna.Boycey@gmail.com,49,7.95
Courtnay.Carri@gmail.com,143,9.46
Ernesta.Sprage@gmail.com,102,9.2
Karena.Kaete@gmail.com,3,10.61
Yetty.Andrel@gmail.com,25,6.75
Lucy.Denis@gmail.com,134,8.62
Carly.Jacobah@gmail.com,36,10.35
Meg.Japeth@gmail.com,26,8.05
Hildegaard.Tacye@gmail.com,63,6.89
Alejandra.Lauraine@gmail.com,44,1.63
Marjie.Valerio@gmail.com,89,6.81
Johna.Graig@gmail.com,112,1.69
Mureil.Rolf@gmail.com,38,5.23
Meg.Colleen@gmail.com,63,8.23
Nyssa.Francene@gmail.com,86,7.24
Feliza.Norrie@gmail.com,147,7.05
Winny.Ochs@gmail.com,150,9.76
Tani.Jenness@gmail.com,42,7.93
Chrystel.Bandeen@gmail.com,114,4.94
Larine.Iiette@gmail.com,82,3.21
Ilse.Edmund@gmail.com,95,3.12
Leia.Ruvolo@gmail.com,153,1.22
Aubrie.Vilma@gmail.com,10,5.25
Lyssa.Rogerio@gmail.com,150,9.24
Madelle.Lymann@gmail.com,25,1.68
Roslyn.Kazimir@gmail.com,99,7.4
Evita.Macey@gmail.com,7,10
Helsa.My@gmail.com,147,3.17
Lanna.Phi@gmail.com,93,5.92
Merle.Terencio@gmail.com,165,9.16
Deirdre.Martsen@gmail.com,20,5.28
Elmira.Joli@gmail.com,137,1.89
Bibby.Gwenore@gmail.com,152,10.77
Cherilyn.Lutero@gmail.com,69,2.41
Emilia.Vharat@gmail.com,62,10.19
Amelia.Ludewig@gmail.com,63,1.6
Clarice.Susannah@gmail.com,155,7.96
Clementine.Philipp@gmail.com,138,3.38
Cindelyn.Swanhildas@gmail.com,37,8.65
Laurene.Destinee@gmail.com,74,10.53
Ottilie.Abram@gmail.com,134,9.74
Monika.Amasa@gmail.com,16,4.34
Lanae.Erminia@gmail.com,94,5.5
Valeda.Judye@gmail.com,52,6.68
Beatriz.Cristi@gmail.com,140,5.06
Jessamyn.Pozzy@gmail.com,90,7.59
Esmeralda.Gaal@gmail.com,86,5.6
Allis.Bertold@gmail.com,99,9.36
Charmaine.Talia@gmail.com,9,1.46
Marinna.Winnick@gmail.com,1,2.86
Ernesta.Terencio@gmail.com,158,4.02
Gwyneth.Mathilde@gmail.com,64,8.93
Joy.Ciro@gmail.com,127,4.69
Annora.Burkle@gmail.com,45,5.84
Regina.Gunn@gmail.com,153,6.73
Kassey.Mintz@gmail.com,160,10.49
Jessamyn.Magnolia@gmail.com,68,7.14
Wynne.Cynar@gmail.com,31,5.69
Linet.Jammal@gmail.com,27,4.41
Kathi.Obed@gmail.com,31,1.34
Kirstin.Grimbly@gmail.com,114,8.91
Carolina.Brian@gmail.com,147,10.53
Anestassia.Maroney@gmail.com,117,4.16
Genevra.Revkah@gmail.com,39,2.99
Albertina.Nelsen@gmail.com,166,1.55
Josephine.Kamaria@gmail.com,127,9.51
Florencia.Thad@gmail.com,61,3.72
Sabina.Merriott@gmail.com,57,4.28
Frances.Reidar@gmail.com,130,4.01
Gale.Ries@gmail.com,71,3.45
Juliane.Curren@gmail.com,19,3.46
Annora.Sholley@gmail.com,58,7.84
Joelly.Gamaliel@gmail.com,166,5.25
Betta.Bryna@gmail.com,69,7.74
Regina.Couture@gmail.com,117,8.82
Brietta.Gabrielli@gmail.com,69,5.1
Tomasina.Syd@gmail.com,148,5.51
Feliza.Tomasina@gmail.com,164,6.6
Basia.Sheedy@gmail.com,138,4.43
Sherrie.Weitman@gmail.com,71,2.29
Jany.Medrek@gmail.com,33,7.35
Zondra.Revkah@gmail.com,147,7.05
Kerrin.Millda@gmail.com,30,2.05
Tarra.Bebe@gmail.com,164,10.51
Kimberley.Fiann@gmail.com,153,1.67
Mary.Henrie@gmail.com,45,5.27
Rubie.Bury@gmail.com,8,2.2
Catrina.Aida@gmail.com,140,6.96
Wilma.Dowski@gmail.com,24,7.84
Trudie.Vins@gmail.com,130,5.13
Jacenta.Rodmann@gmail.com,164,9
Tilly.Chandler@gmail.com,111,10.6
Libbie.Kat@gmail.com,25,4.52
Georgetta.Brotherson@gmail.com,39,3.18
Candy.Alejoa@gmail.com,117,2.19
Kimberley.Amasa@gmail.com,63,10.89
Deane.Earlie@gmail.com,158,4.28
Blake.Skurnik@gmail.com,127,2.17
Dagmar.Boehike@gmail.com,139,10.99
Eugine.Briney@gmail.com,135,6.57
Rhea.Cosenza@gmail.com,126,6.87
Trixi.Jenness@gmail.com,75,9.19
Moyna.Bebe@gmail.com,52,2.81
Sherrie.Anton@gmail.com,102,8.93
Donetta.Tremayne@gmail.com,102,6.59
Abbie.Holbrook@gmail.com,69,2.2
Brooks.Ries@gmail.com,146,10.77
Zaria.Ciapas@gmail.com,151,9.24
Rosabelle.Corrine@gmail.com,127,7.5
Bertine.Maisey@gmail.com,33,3.29
Maryellen.Janene@gmail.com,133,2.76
Allyce.Cleavland@gmail.com,89,9.95
Ana.Weitman@gmail.com,130,1.48
Fayre.Ioab@gmail.com,88,1.63
Dotty.Fredi@gmail.com,99,6.59
Lesly.Avi@gmail.com,83,8.55
Elie.Jethro@gmail.com,32,8.83
Ellette.Tufts@gmail.com,48,5.44
Danny.Rhu@gmail.com,153,7.4
Talya.Birdella@gmail.com,140,7.56
Kittie.Medrek@gmail.com,70,4.96
Jean.Bollay@gmail.com,159,1.4
Lauryn.Jobi@gmail.com,67,5.67
Tabbatha.McClimans@gmail.com,69,10.91
Jenilee.Brotherson@gmail.com,126,4.82
Ernesta.Cookie@gmail.com,144,2.66
Claudina.Berard@gmail.com,140,1.18
Charmaine.Bahr@gmail.com,68,3.2
Jasmina.Margarete@gmail.com,67,8.85
Chloris.Tannie@gmail.com,3,8.79
Jere.Skell@gmail.com,113,6.97
Emilia.Germann@gmail.com,140,1.77
Fayre.Penelopa@gmail.com,4,1.09
Adore.Fredi@gmail.com,113,5.16
Blake.Shuler@gmail.com,64,8.2
Brietta.Old@gmail.com,96,4.57
Libbie.Margarete@gmail.com,65,10.92
Kial.Wesle@gmail.com,106,8.75
Mureil.Gemini@gmail.com,146,2.53
Shaine.Penelopa@gmail.com,27,4.07
Celene.Lattie@gmail.com,45,8.36
Jolyn.Stav@gmail.com,1,4.76
Fred.Tillford@gmail.com,66,8.92
Dulcinea.Iphlgenia@gmail.com,136,9.41
Max.Trey@gmail.com,68,8.01
Jillayne.Jorgan@gmail.com,40,2.43
Maridel.Mauer@gmail.com,5,9.47
Katuscha.Randene@gmail.com,6,9.42
Sabina.Parsaye@gmail.com,32,9.89
Sashenka.Pacorro@gmail.com,103,4.97
Cristine.Oriana@gmail.com,64,3.11
Sara-Ann.Juan@gmail.com,164,2.98
Janey.Haldas@gmail.com,155,4.21
Susan.Daniele@gmail.com,134,1.71
Margalo.Ilka@gmail.com,115,4.24
Imojean.Stav@gmail.com,139,4.85
Pearline.Palocz@gmail.com,145,5.98
Joelly.Johanna@gmail.com,89,5.82
Lulita.Gamaliel@gmail.com,21,9.27
Dede.Heisel@gmail.com,125,8.53
Cacilie.Vittoria@gmail.com,51,4.57
Marguerite.Gower@gmail.com,73,6.83
Aryn.Herrera@gmail.com,134,4.59
Tiffie.Moseley@gmail.com,158,5.75
Sherrie.Peg@gmail.com,140,1.85
Cherrita.Modie@gmail.com,7,5.41
Vanessa.Olin@gmail.com,25,4.66
Jacenta.Roxanna@gmail.com,119,7.71
Etta.Vanni@gmail.com,9,9
Etta.Merna@gmail.com,126,10.67
Darlleen.Kesley@gmail.com,10,7.11
Stevana.Bartlett@gmail.com,99,8.66
Deloria.Brackely@gmail.com,125,9.64
Tatiania.Kenwood@gmail.com,30,2
Almeta.Loring@gmail.com,47,6.16
Elbertina.Rosette@gmail.com,86,5.07
Vonny.Nadia@gmail.com,93,5.46
Romona.Ludewig@gmail.com,94,3.22
Madeleine.Callista@gmail.com,41,4.78
Ruthe.Rudolph@gmail.com,39,10.12
Claudina.Cutlerr@gmail.com,92,1.54
Shel.Erminia@gmail.com,132,1.62
Norine.Even@gmail.com,144,6.23
Meriel.Mott@gmail.com,15,5.57
Mariele.Stover@gmail.com,70,5.09
Dorthy.Ephrem@gmail.com,36,6.91
Lyssa.Carbo@gmail.com,1,4.41
Frank.Lorenz@gmail.com,154,9.34
Jasmina.Carolin@gmail.com,16,5.25
Laure.Rosette@gmail.com,160,5.38
Sadie.Lia@gmail.com,134,2.85
Fanchon.Hollingsworth@gmail.com,117,6.86
Mureil.Kare@gmail.com,51,6.58
Marcelline.Goldina@gmail.com,74,7.79
Ottilie.Christine@gmail.com,45,6.11
Kore.Janith@gmail.com,84,8.47
Konstance.Duwalt@gmail.com,94,4.36
Jessy.Damarra@gmail.com,137,3.32
Roxane.Keily@gmail.com,55,1.62
Dione.Daniele@gmail.com,98,6.98
Elena.Sundin@gmail.com,53,10.29
Bettine.Christal@gmail.com,75,1.9
Lindie.Lorain@gmail.com,87,1.58
Bertine.Cleo@gmail.com,13,6.75
Betta.Nunci@gmail.com,38,8.31
Kary.Ferino@gmail.com,91,5.51
Krystle.Armanda@gmail.com,95,1.14
Ana.Rillings@gmail.com,7,2.87
Trixi.Monaco@gmail.com,148,8.16
Leontine.Donoghue@gmail.com,64,8.04
Merle.Schonfeld@gmail.com,82,8.1
Sallie.Sholley@gmail.com,119,10.7
Ericka.Gert@gmail.com,16,6.72
Briney.Baptlsta@gmail.com,46,10.36
Ebonee.Melan@gmail.com,97,7.72
Pollyanna.Suk@gmail.com,85,3.46
Ezmeralda.Gino@gmail.com,34,3.33
Kayla.Septima@gmail.com,83,1.89
Doro.Kenney@gmail.com,155,7.8
Angela.Brotherson@gmail.com,104,2.54
Amelia.Lacombe@gmail.com,141,6.52
Hayley.Zaslow@gmail.com,1,9.86
Ernesta.Marisa@gmail.com,101,10.61
Layla.Vins@gmail.com,25,6.92
Fernande.Plato@gmail.com,146,2.73
Tomasina.Niccolo@gmail.com,167,9.58
Cordi.Valoniah@gmail.com,1,7.03
Gwyneth.Azeria@gmail.com,120,7.87
Corene.Jerold@gmail.com,55,10.57
Tilly.Heisel@gmail.com,101,8.88
Marguerite.Tufts@gmail.com,161,10.35
Penelopa.Secrest@gmail.com,137,7.78
Tera.Thomasina@gmail.com,64,9.81
Cherrita.Barbey@gmail.com,106,7.28
Caritta.Woodberry@gmail.com,143,6.68
Edee.Henrie@gmail.com,115,5.01
Fredericka.Nance@gmail.com,68,3.13
Deane.Rossner@gmail.com,73,2.67
Lily.Clara@gmail.com,47,2.86
Pamella.Cloris@gmail.com,73,1.75
Sam.Wiener@gmail.com,102,2.98
Valli.Mayeda@gmail.com,126,6.42
Sandie.Clie@gmail.com,120,5.44
Gaylene.Lattie@gmail.com,136,1.75
Hollie.Radu@gmail.com,16,1.54
Leona.Bach@gmail.com,83,7.5
Pearline.Vanni@gmail.com,53,3.18
Caressa.Sharl@gmail.com,9,4.85
Penelopa.Imelida@gmail.com,63,1.95
Flory.Hollingsworth@gmail.com,108,10.67
Gianina.Erlandson@gmail.com,68,2.76
Zia.Hourigan@gmail.com,126,5.56
