emailID,commentchannelID,commentWatch_time
Olwen.Middleton@gmail.com,136,630.53
Tobe.Seligman@gmail.com,128,885.77
Kenna.Paton@gmail.com,128,278.61
Viviene.Meter@gmail.com,93,996.53
Nicoli.Demitria@gmail.com,96,441.44
Lexine.Marden@gmail.com,120,966.66
Edith.Justinn@gmail.com,155,670.68
Rebeca.Gualtiero@gmail.com,165,95.29
Abbie.Mendez@gmail.com,67,524.52
Babita.Fulmer@gmail.com,87,839.51
Valli.Burkle@gmail.com,124,642.01
Marita.Eldrid@gmail.com,119,647.48
Marti.Phyllis@gmail.com,155,762.08
Emma.Ochs@gmail.com,60,917.34
Meghann.Brunell@gmail.com,138,878.45
Linzy.Truc@gmail.com,76,550.7
Marline.Ogren@gmail.com,136,491.3
Sabina.Azeria@gmail.com,143,252.14
Ariela.Darbie@gmail.com,4,414.94
Letizia.Jillane@gmail.com,49,362.78
Dulce.Erskine@gmail.com,107,166.17
Blinni.Martguerita@gmail.com,23,95.66
Rhoda.Couture@gmail.com,24,408.85
Alameda.Dorine@gmail.com,93,716.29
Meriel.Sallyann@gmail.com,130,881.69
June.Vorster@gmail.com,11,844.44
Fred.Chabot@gmail.com,52,604.01
Alia.Lacombe@gmail.com,12,428.94
Ottilie.Arne@gmail.com,54,83.16
Ashlee.Othilia@gmail.com,128,11.48
Emma.Docilla@gmail.com,102,224.78
Beth.Woodberry@gmail.com,156,254.6
Melina.Mandler@gmail.com,59,86.94
Rosaline.Ader@gmail.com,41,375.76
Ada.Fontana@gmail.com,32,324.61
Elka.Israeli@gmail.com,147,717.39
Mariele.Ricki@gmail.com,115,922.82
Mady.Billye@gmail.com,82,797.31
Lorenza.Randene@gmail.com,137,652.56
Britni.Avi@gmail.com,86,947.65
Kristan.Alrich@gmail.com,9,486.54
Gaylene.Jerald@gmail.com,109,325.39
Lorne.Briney@gmail.com,93,139.73
Imojean.Pozzy@gmail.com,17,285.96
Asia.Neva@gmail.com,88,76.26
Kassey.Gillan@gmail.com,91,407.28
Tina.Gladstone@gmail.com,28,185.99
Gavrielle.Alwin@gmail.com,78,790.42
Goldie.Beniamino@gmail.com,124,370.46
Regina.Holbrook@gmail.com,139,418.71
Daphne.Vittoria@gmail.com,15,935.15
Carilyn.Kolnick@gmail.com,145,503.23
Dorothy.Bonucci@gmail.com,7,408.9
Ronna.Dahlia@gmail.com,87,675.45
Sue.Center@gmail.com,67,785.46
Leona.Morgun@gmail.com,27,540.15
Mariele.Destinee@gmail.com,17,126.82
Carree.Philipp@gmail.com,133,239.15
Cam.Jacinda@gmail.com,107,646.49
Hyacinthe.Egbert@gmail.com,107,358.42
Aili.Podvin@gmail.com,63,2.12
Myrtice.Artie@gmail.com,53,561.89
Orsola.Bahr@gmail.com,74,620
Regina.Croix@gmail.com,138,526.28
Diena.Sinegold@gmail.com,153,226.95
Perry.Zenas@gmail.com,61,351.65
Suzette.Grimbly@gmail.com,148,734.72
Myrtice.Gale@gmail.com,100,646.54
Celene.Yoko@gmail.com,87,596.74
Ilse.Joni@gmail.com,116,812.29
Anestassia.Taam@gmail.com,119,821.14
Rani.Nore@gmail.com,65,425.71
Randa.Whiffen@gmail.com,144,143.85
Cacilie.Smitt@gmail.com,100,930.16
Benita.Kauppi@gmail.com,21,98.85
Nataline.Breed@gmail.com,81,320.52
Madelle.Shama@gmail.com,44,562.98
Mara.Fillbert@gmail.com,43,753.67
Raf.Ardra@gmail.com,69,953.44
Alexine.Pettiford@gmail.com,97,920.18
Imojean.Cutlerr@gmail.com,151,237.12
Florie.Dichy@gmail.com,86,255.86
Brianna.Codding@gmail.com,138,403.93
Blake.Winnick@gmail.com,165,222.14
Cristabel.Pernick@gmail.com,135,631.53
Phedra.Rillings@gmail.com,4,95.28
Ana.Raseda@gmail.com,50,843.14
Audrie.Lail@gmail.com,154,2.19
Liana.Truc@gmail.com,27,858.59
Aimil.Gregrory@gmail.com,23,738.34
Nonnah.Leopold@gmail.com,28,267.76
Stevana.Nance@gmail.com,1,961.24
Kelly.Atonsah@gmail.com,30,979.58
Charlena.Eckblad@gmail.com,111,460.84
Orelia.Shaddock@gmail.com,19,799.54
Evaleen.Nickola@gmail.com,50,485.71
Penelopa.Shaver@gmail.com,114,170
Elyssa.Moseley@gmail.com,53,164.55
Meriel.Tound@gmail.com,60,22.63
Helsa.Gwenore@gmail.com,90,916.45
Britni.Edison@gmail.com,107,337.7
Kial.Clarissa@gmail.com,162,969.84
Amii.Raul@gmail.com,156,292.81
Delilah.Bari@gmail.com,104,625.61
Keelia.Gerge@gmail.com,111,691.1
Allyce.Presber@gmail.com,13,293.84
Quintina.Hillel@gmail.com,142,580.85
Jasmina.Therine@gmail.com,50,663.12
Bobinette.Suanne@gmail.com,56,625.17
Yetty.Jethro@gmail.com,167,795.74
Juliane.Swigart@gmail.com,59,984.62
Annice.Giff@gmail.com,16,131.75
Blondelle.Howlyn@gmail.com,98,579.62
Brianna.Waite@gmail.com,73,237.2
Charissa.Melleta@gmail.com,116,441.05
Karolina.Infield@gmail.com,55,841.84
Aaren.Letsou@gmail.com,24,525.6
Kellen.Kunin@gmail.com,149,289.17
Shirlee.Helve@gmail.com,62,779.77
Caressa.Meli@gmail.com,31,856.65
Ida.Zuzana@gmail.com,16,122.68
Nariko.Earlie@gmail.com,154,508.12
Sheelagh.Seligman@gmail.com,49,697.48
Tressa.Mike@gmail.com,32,290.39
Kara-Lynn.Schwejda@gmail.com,145,773.73
Berta.Prober@gmail.com,159,913.55
Nannie.Jacqui@gmail.com,158,68.95
Ulrike.Thad@gmail.com,134,219.54
Karina.Garbe@gmail.com,69,536.8
Ariela.Zaslow@gmail.com,34,869.49
Dyann.Shaver@gmail.com,45,25.08
Danika.Lucienne@gmail.com,142,424.02
Susette.Fleeta@gmail.com,146,19.52
Ermengarde.Hazlett@gmail.com,17,8.18
Alleen.Thornburg@gmail.com,66,644.49
Cherilyn.Nisbet@gmail.com,30,526.92
Mariele.Diogenes@gmail.com,150,780.34
Grier.Goth@gmail.com,138,726.61
Brandise.Destinee@gmail.com,135,665.54
Caressa.Casimir@gmail.com,14,249.83
Alyda.Tarrant@gmail.com,54,461.8
Stevana.Muriel@gmail.com,46,850.4
Violet.Erskine@gmail.com,67,180.37
Consuela.Belldas@gmail.com,27,641.81
Ricky.Burnside@gmail.com,121,657.1
Darlleen.Darbie@gmail.com,84,226.03
Lenna.Kussell@gmail.com,120,177.94
Tatiania.Liebermann@gmail.com,25,472.4
Sean.Celestine@gmail.com,34,549.88
Blinni.Zuzana@gmail.com,140,507.91
Valera.Weinreb@gmail.com,136,133.11
Barbara.Saunderson@gmail.com,117,227.32
Consuela.Willie@gmail.com,116,606.08
Eolanda.Toni@gmail.com,138,586.46
Roseline.Garlinda@gmail.com,106,208.31
Beverley.Eugenia@gmail.com,162,727.66
Romona.Hedve@gmail.com,127,534.58
Ruthe.Genna@gmail.com,91,84.15
Kore.Lowry@gmail.com,54,439.36
Zia.Sawtelle@gmail.com,64,553.96
Carlie.Camden@gmail.com,38,338.23
Demetris.Blisse@gmail.com,33,770.95
Nananne.Chem@gmail.com,37,631.37
Aurore.Winthorpe@gmail.com,58,541.71
Augustine.Taima@gmail.com,113,885.86
Rubie.Annice@gmail.com,28,814.93
Caritta.Naashom@gmail.com,38,299.09
Paulita.O'Neill@gmail.com,7,546.47
Fawne.Erminia@gmail.com,24,337.86
Wynne.Hutchison@gmail.com,95,522.94
Shaine.Bergman@gmail.com,87,427.53
Steffane.Kussell@gmail.com,105,132.14
Laure.Ashely@gmail.com,155,956.36
Bee.Dyche@gmail.com,52,412.01
Celisse.Blake@gmail.com,16,290.17
Roseline.Goldina@gmail.com,85,947.27
Raina.Briney@gmail.com,32,258.47
Henriette.Imelida@gmail.com,66,800.95
Charissa.Boehike@gmail.com,114,935.4
Gwenneth.Estella@gmail.com,44,392.4
Melisent.Mehalek@gmail.com,163,573.65
Moyna.Irmine@gmail.com,146,130.16
Ulrike.Madaih@gmail.com,98,442.22
Raf.Fiann@gmail.com,134,491.96
Joeann.Roche@gmail.com,134,233.18
Coral.Virgin@gmail.com,96,488.71
Madeleine.Lorain@gmail.com,43,99.42
Kassey.Olympium@gmail.com,136,812.84
Elmira.Eachern@gmail.com,100,201.76
Shandie.Rooney@gmail.com,134,216.71
Bill.Alexandr@gmail.com,55,918.25
Rosene.Celestine@gmail.com,124,215.94
Marinna.Frodi@gmail.com,104,851.05
Caritta.Barrus@gmail.com,116,306.9
Zia.Cath@gmail.com,116,330.44
Linet.Stilwell@gmail.com,115,886.48
Jacenta.Raama@gmail.com,24,932.27
Ermengarde.Bebe@gmail.com,124,944.92
Juliane.Docilla@gmail.com,55,874.9
Chere.Sidonius@gmail.com,79,397.08
Kirbee.Lynn@gmail.com,91,267.14
Glynnis.Angelis@gmail.com,52,607.59
Kenna.Karna@gmail.com,42,69.55
Siana.Mozelle@gmail.com,26,426.56
Roz.Koziara@gmail.com,151,239.38
Natka.Bollay@gmail.com,3,710.14
Carilyn.Bollay@gmail.com,1,507.88
Doro.Havens@gmail.com,163,327.86
Dennie.Bluh@gmail.com,70,233.75
Brooks.Loring@gmail.com,149,482.7
Frank.Kress@gmail.com,11,146.05
Ana.Ruvolo@gmail.com,151,134.24
Joleen.Lia@gmail.com,79,627.49
Tina.Eckblad@gmail.com,131,61.74
Orelia.Brian@gmail.com,81,268.96
Wilma.Ludewig@gmail.com,155,233.2
Tilly.Kinnard@gmail.com,56,694.55
Benita.Iphlgenia@gmail.com,152,685.05
Brooks.Rosalba@gmail.com,141,648.87
Lorne.Dalli@gmail.com,89,871.9
Corly.Quent@gmail.com,104,639.29
Dyann.Richers@gmail.com,140,952.05
Joelly.Lilybelle@gmail.com,52,973.09
Sashenka.Stoller@gmail.com,104,775.33
Darlleen.Hanshaw@gmail.com,69,894.07
Tilly.Diogenes@gmail.com,105,681.65
Kirbee.Tatianas@gmail.com,56,229.37
Delilah.Ioab@gmail.com,142,446.49
Belva.Ioab@gmail.com,87,285.45
Starla.Leopold@gmail.com,107,844.69
Mireielle.Karl@gmail.com,54,301.26
Ileana.Lewes@gmail.com,38,684.21
Fred.Ade@gmail.com,157,74.77
Kelly.Bibi@gmail.com,141,996
Rosene.Old@gmail.com,127,122.5
Elyssa.Palocz@gmail.com,41,911.84
Bertine.Tomasina@gmail.com,106,52.11
Randa.Cleavland@gmail.com,158,16.67
Nyssa.Winnick@gmail.com,141,976.73
Jan.Seessel@gmail.com,24,142.18
Coral.Lutero@gmail.com,12,629.95
Sybille.Martsen@gmail.com,30,732.14
Myrtice.Carbo@gmail.com,53,984.84
Celestyna.Dex@gmail.com,7,690.14
Kittie.Jaylene@gmail.com,114,624.61
Delilah.Dreda@gmail.com,118,964.53
Kimberley.Euridice@gmail.com,123,981.94
Yetty.Goth@gmail.com,139,716.81
Dianemarie.Byrne@gmail.com,11,283.54
Grier.Timon@gmail.com,36,868.53
Meriel.Lilybelle@gmail.com,17,500.27
Amii.Creamer@gmail.com,109,949.7
Siana.Lorenz@gmail.com,122,316.33
Grier.Rad@gmail.com,71,150.39
Fanny.Abernon@gmail.com,32,351.76
Ellette.Eckblad@gmail.com,63,818.07
Xylina.Shama@gmail.com,145,832.17
Perry.Lumbard@gmail.com,44,671.43
Johna.Adamsen@gmail.com,27,216.04
Sherrie.Stelle@gmail.com,68,858.68
Oona.Othilia@gmail.com,28,506.61
Ana.Bettine@gmail.com,53,59.78
Joeann.Burnside@gmail.com,77,338.02
Tilly.Brackely@gmail.com,152,457.73
Tami.Graig@gmail.com,150,911.91
Vonny.Abbot@gmail.com,90,323.79
Flo.Irmine@gmail.com,117,658.99
Emylee.Clarissa@gmail.com,128,140.44
Allis.Kellby@gmail.com,82,76.67
Glynnis.Chick@gmail.com,69,179.22
Misha.Tomasina@gmail.com,79,675.34
Gale.Nerita@gmail.com,30,865.41
Alyda.Oriana@gmail.com,163,416.07
Lisette.Nester@gmail.com,55,510.17
Rosene.Hull@gmail.com,92,110.66
Goldie.Madelene@gmail.com,92,245.07
Carilyn.Malina@gmail.com,134,416.24
Evita.Bultman@gmail.com,44,305.3
Imojean.Amand@gmail.com,44,718.83
Hettie.Gaynor@gmail.com,80,127.51
Grier.Suzetta@gmail.com,115,438.3
Jolyn.Swigart@gmail.com,16,674.83
Siana.Chobot@gmail.com,141,778.99
Malina.Raimondo@gmail.com,122,138.3
Deane.Bury@gmail.com,48,311.11
Addia.Mauer@gmail.com,47,311.83
Carmela.Tristram@gmail.com,106,526.93
Maurene.Philipp@gmail.com,27,895.85
Eugine.Himelman@gmail.com,133,221.4
Jasmina.Irmine@gmail.com,109,24.14
Margalo.Bobbee@gmail.com,38,958.76
Kate.Meli@gmail.com,5,431.48
Ann-Marie.Glenden@gmail.com,47,380.24
Lilith.Wooster@gmail.com,31,124.99
Joeann.Cyrie@gmail.com,93,55.71
Clary.Leopold@gmail.com,143,648.51
Dacia.Chrystel@gmail.com,23,944.27
Emylee.Kathie@gmail.com,13,699.2
Mamie.Boehike@gmail.com,145,261.67
Deloria.Raul@gmail.com,159,188.54
Chloris.Hylan@gmail.com,7,478.72
Brana.Penelopa@gmail.com,101,801.65
Olwen.Fleeta@gmail.com,41,449.12
Arabel.Clywd@gmail.com,85,864.16
Nickie.Kannry@gmail.com,140,129.54
Ashlee.Melony@gmail.com,147,395.22
Jere.Auberbach@gmail.com,117,764.67
Nicoli.Berl@gmail.com,141,307.19
Joleen.Shanley@gmail.com,24,23.62
Olwen.Dulciana@gmail.com,61,722.24
Trixi.Sheng@gmail.com,11,891.72
Kore.Sperling@gmail.com,30,704.41
Tamqrah.Daegal@gmail.com,123,415.62
Oona.Mathilde@gmail.com,132,446.12
Dolli.Leler@gmail.com,165,201.03
Ivett.Campball@gmail.com,59,835.98
Valli.Astra@gmail.com,157,320.5
Elise.Orpah@gmail.com,118,79.82
Danika.Roarke@gmail.com,92,942.82
Binny.Jarib@gmail.com,156,603.35
Catrina.Cullin@gmail.com,59,262.21
Marika.Thilda@gmail.com,98,726.78
Meghann.Waldron@gmail.com,143,127.34
Cassandra.Winthorpe@gmail.com,145,621.28
Maryellen.Hebner@gmail.com,110,637.35
Marcy.Kirbee@gmail.com,101,441.03
Susette.Blisse@gmail.com,104,182.85
Nikki.Rillings@gmail.com,145,357.71
Carmencita.Irmine@gmail.com,112,637.7
Karina.Keily@gmail.com,8,150.13
Grier.Mitzi@gmail.com,53,970.79
Rhea.McAdams@gmail.com,4,173.73
Mellicent.Hermes@gmail.com,165,971.48
Drucie.Cloris@gmail.com,25,103.79
Kate.Dex@gmail.com,160,851.7
Corry.Sisile@gmail.com,104,652.28
Corry.Odell@gmail.com,91,662.92
Agnese.Firmin@gmail.com,166,719.34
Sidoney.Phaidra@gmail.com,88,657
Nonnah.Peg@gmail.com,163,722.07
Merci.Tound@gmail.com,40,191.08
Clary.Camden@gmail.com,32,68.96
Molli.O'Carroll@gmail.com,43,696.13
Catrina.Hanshaw@gmail.com,46,513.28
Libbie.Margarete@gmail.com,9,348.1
Annice.Korey@gmail.com,139,720.35
Melisent.Kirbee@gmail.com,128,722.42
Jemie.Braun@gmail.com,70,149.89
Wendi.Dom@gmail.com,126,69.09
Lonnie.Genna@gmail.com,134,14.76
Binny.Lubin@gmail.com,131,598.01
Nananne.Santoro@gmail.com,21,331.57
Orsola.Salchunas@gmail.com,127,572.85
Hermione.Robertson@gmail.com,85,258.26
Jerry.Dorcy@gmail.com,112,340.19
Joane.Etom@gmail.com,126,290.36
Dorice.Korey@gmail.com,4,248.51
Cathie.Trace@gmail.com,1,25.91
Bill.Dahlia@gmail.com,100,180.42
Fidelia.Sheng@gmail.com,150,519.92
Berget.Graig@gmail.com,1,115.11
Emma.Henebry@gmail.com,76,415.44
Xylina.Torray@gmail.com,64,54.8
Antonietta.Pearse@gmail.com,91,747.29
Roxane.Israeli@gmail.com,104,67.36
Tatiania.Shaver@gmail.com,31,22.39
Ketti.Rolf@gmail.com,78,411.09
Fawne.Latini@gmail.com,49,813.88
Celestyna.Radu@gmail.com,91,517.73
Elora.Iiette@gmail.com,141,850.07
Olwen.Helve@gmail.com,137,448.53
Barbi.Stelle@gmail.com,26,692.62
Valera.Nisbet@gmail.com,67,32.26
Edith.Pillsbury@gmail.com,149,878.93
Millie.Lamoree@gmail.com,27,24.22
Darci.Sasnett@gmail.com,58,706.86
Joane.Jillane@gmail.com,80,849.12
Jinny.Lissi@gmail.com,28,262.43
Ninnetta.Berriman@gmail.com,57,626.18
Blinni.Lilas@gmail.com,157,467.35
Merci.Zetta@gmail.com,27,906.44
Jennica.Boehike@gmail.com,12,470.66
Jsandye.Rhu@gmail.com,95,85.48
Lindie.Larochelle@gmail.com,108,422.95
Pollyanna.Boycey@gmail.com,103,107.16
Courtnay.Carri@gmail.com,118,631.69
Ernesta.Sprage@gmail.com,143,396.38
Karena.Kaete@gmail.com,29,665.16
Yetty.Andrel@gmail.com,26,973.41
Lucy.Denis@gmail.com,6,664.49
Carly.Jacobah@gmail.com,12,76.9
Meg.Japeth@gmail.com,68,698.18
Hildegaard.Tacye@gmail.com,65,436.34
Alejandra.Lauraine@gmail.com,51,817.24
Marjie.Valerio@gmail.com,159,793.93
Johna.Graig@gmail.com,49,386.41
Mureil.Rolf@gmail.com,128,529.08
Meg.Colleen@gmail.com,90,701.14
Nyssa.Francene@gmail.com,25,71.24
Feliza.Norrie@gmail.com,22,352.86
Winny.Ochs@gmail.com,115,340.01
Tani.Jenness@gmail.com,68,123.96
Chrystel.Bandeen@gmail.com,124,849.45
Larine.Iiette@gmail.com,49,351.99
Ilse.Edmund@gmail.com,136,623.76
Leia.Ruvolo@gmail.com,15,382.63
Aubrie.Vilma@gmail.com,147,626.74
Lyssa.Rogerio@gmail.com,102,567.38
Madelle.Lymann@gmail.com,124,575.58
Roslyn.Kazimir@gmail.com,156,341.09
Evita.Macey@gmail.com,66,880.74
Helsa.My@gmail.com,84,423.36
Lanna.Phi@gmail.com,83,732.51
Merle.Terencio@gmail.com,13,862.88
Deirdre.Martsen@gmail.com,146,219.6
Elmira.Joli@gmail.com,50,633.15
Bibby.Gwenore@gmail.com,125,481.35
Cherilyn.Lutero@gmail.com,97,310.14
Emilia.Vharat@gmail.com,94,180.92
Amelia.Ludewig@gmail.com,29,521.19
Clarice.Susannah@gmail.com,77,92.84
Clementine.Philipp@gmail.com,37,157.17
Cindelyn.Swanhildas@gmail.com,165,913.01
Laurene.Destinee@gmail.com,28,547.38
Ottilie.Abram@gmail.com,51,858.21
Monika.Amasa@gmail.com,130,179.72
Lanae.Erminia@gmail.com,154,222.54
Valeda.Judye@gmail.com,141,507.57
Beatriz.Cristi@gmail.com,30,9.46
Jessamyn.Pozzy@gmail.com,19,71.47
Esmeralda.Gaal@gmail.com,113,981.06
Allis.Bertold@gmail.com,81,891.22
Charmaine.Talia@gmail.com,66,715.01
Marinna.Winnick@gmail.com,113,969.52
Ernesta.Terencio@gmail.com,11,74.7
Gwyneth.Mathilde@gmail.com,132,558.18
Joy.Ciro@gmail.com,79,382.83
Annora.Burkle@gmail.com,79,265.71
Regina.Gunn@gmail.com,157,187.56
Kassey.Mintz@gmail.com,104,328.52
Jessamyn.Magnolia@gmail.com,132,820.5
Wynne.Cynar@gmail.com,129,650.45
Linet.Jammal@gmail.com,163,346.92
Kathi.Obed@gmail.com,95,859.14
Kirstin.Grimbly@gmail.com,75,793.38
Carolina.Brian@gmail.com,131,278.56
Anestassia.Maroney@gmail.com,144,967.64
Genevra.Revkah@gmail.com,21,53.62
Albertina.Nelsen@gmail.com,132,246.21
Josephine.Kamaria@gmail.com,126,650.46
Florencia.Thad@gmail.com,148,20.71
Sabina.Merriott@gmail.com,50,171.52
Frances.Reidar@gmail.com,20,780.35
Gale.Ries@gmail.com,139,627.36
Juliane.Curren@gmail.com,141,154.22
Annora.Sholley@gmail.com,157,534.02
Joelly.Gamaliel@gmail.com,155,856.06
Betta.Bryna@gmail.com,66,342.83
Regina.Couture@gmail.com,117,449.38
Brietta.Gabrielli@gmail.com,112,535.01
Tomasina.Syd@gmail.com,159,158.65
Feliza.Tomasina@gmail.com,148,943.45
Basia.Sheedy@gmail.com,36,278.16
Sherrie.Weitman@gmail.com,64,185.32
Jany.Medrek@gmail.com,18,351.73
Zondra.Revkah@gmail.com,45,993.47
Kerrin.Millda@gmail.com,114,264.32
Tarra.Bebe@gmail.com,162,783.95
Kimberley.Fiann@gmail.com,28,231.48
Mary.Henrie@gmail.com,44,543.83
Rubie.Bury@gmail.com,36,318.74
Catrina.Aida@gmail.com,134,649.94
Wilma.Dowski@gmail.com,143,450.43
Trudie.Vins@gmail.com,91,518.42
Jacenta.Rodmann@gmail.com,89,449.98
Tilly.Chandler@gmail.com,115,315.21
Libbie.Kat@gmail.com,125,479.12
Georgetta.Brotherson@gmail.com,98,317.91
Candy.Alejoa@gmail.com,127,182.7
Kimberley.Amasa@gmail.com,110,899.36
Deane.Earlie@gmail.com,6,78.64
Blake.Skurnik@gmail.com,46,147.61
Dagmar.Boehike@gmail.com,60,897.06
Eugine.Briney@gmail.com,131,120.22
Rhea.Cosenza@gmail.com,65,417.41
Trixi.Jenness@gmail.com,165,773.1
Moyna.Bebe@gmail.com,149,693.06
Sherrie.Anton@gmail.com,5,189.75
Donetta.Tremayne@gmail.com,86,871.61
Abbie.Holbrook@gmail.com,47,457.52
Brooks.Ries@gmail.com,95,558.38
Zaria.Ciapas@gmail.com,131,459.64
Rosabelle.Corrine@gmail.com,125,613.11
Bertine.Maisey@gmail.com,80,576.73
Maryellen.Janene@gmail.com,98,877.42
Allyce.Cleavland@gmail.com,25,281.77
Ana.Weitman@gmail.com,40,747.74
Fayre.Ioab@gmail.com,52,414.09
Dotty.Fredi@gmail.com,94,181.39
Lesly.Avi@gmail.com,153,176.49
Elie.Jethro@gmail.com,15,208.82
Ellette.Tufts@gmail.com,17,245.87
Danny.Rhu@gmail.com,123,464.02
Talya.Birdella@gmail.com,123,530.55
Kittie.Medrek@gmail.com,154,58.61
Jean.Bollay@gmail.com,71,330.03
Lauryn.Jobi@gmail.com,35,410.56
Tabbatha.McClimans@gmail.com,47,716.08
Jenilee.Brotherson@gmail.com,90,223.21
Ernesta.Cookie@gmail.com,149,970.55
Claudina.Berard@gmail.com,110,135.32
Charmaine.Bahr@gmail.com,85,911.18
Jasmina.Margarete@gmail.com,103,19.37
Chloris.Tannie@gmail.com,23,260.95
Jere.Skell@gmail.com,80,780.97
Emilia.Germann@gmail.com,98,532.12
Fayre.Penelopa@gmail.com,122,795.4
Adore.Fredi@gmail.com,120,371.4
Blake.Shuler@gmail.com,105,853.09
Brietta.Old@gmail.com,16,773.31
Libbie.Margarete@gmail.com,158,248.81
Kial.Wesle@gmail.com,18,616.66
Mureil.Gemini@gmail.com,93,443.26
Shaine.Penelopa@gmail.com,155,761.85
Celene.Lattie@gmail.com,80,999.12
Jolyn.Stav@gmail.com,30,66.23
Fred.Tillford@gmail.com,147,944.88
Dulcinea.Iphlgenia@gmail.com,49,763.86
Max.Trey@gmail.com,78,693.04
Jillayne.Jorgan@gmail.com,16,795.09
Maridel.Mauer@gmail.com,147,475.18
Katuscha.Randene@gmail.com,94,957.73
Sabina.Parsaye@gmail.com,59,552.68
Sashenka.Pacorro@gmail.com,51,769.61
Cristine.Oriana@gmail.com,55,857.98
Sara-Ann.Juan@gmail.com,96,293.37
Janey.Haldas@gmail.com,29,570.59
Susan.Daniele@gmail.com,82,368.8
Margalo.Ilka@gmail.com,90,135.24
Imojean.Stav@gmail.com,114,552.85
Pearline.Palocz@gmail.com,162,971.84
Joelly.Johanna@gmail.com,23,967.84
Lulita.Gamaliel@gmail.com,26,968.94
Dede.Heisel@gmail.com,96,543.69
Cacilie.Vittoria@gmail.com,81,841.14
Marguerite.Gower@gmail.com,13,554.85
Aryn.Herrera@gmail.com,58,541.84
Tiffie.Moseley@gmail.com,99,455.44
Sherrie.Peg@gmail.com,144,45.19
Cherrita.Modie@gmail.com,138,139.64
Vanessa.Olin@gmail.com,31,554.92
Jacenta.Roxanna@gmail.com,144,669.71
Etta.Vanni@gmail.com,30,248.3
Etta.Merna@gmail.com,86,290.29
Darlleen.Kesley@gmail.com,34,733.27
Stevana.Bartlett@gmail.com,102,129.15
Deloria.Brackely@gmail.com,140,910.68
Tatiania.Kenwood@gmail.com,73,673.9
Almeta.Loring@gmail.com,73,112.69
Elbertina.Rosette@gmail.com,79,443.46
Vonny.Nadia@gmail.com,19,774.54
Romona.Ludewig@gmail.com,154,1000.66
Madeleine.Callista@gmail.com,42,151.71
Ruthe.Rudolph@gmail.com,122,831.98
Claudina.Cutlerr@gmail.com,66,735.69
Shel.Erminia@gmail.com,27,583.61
Norine.Even@gmail.com,57,613.73
Meriel.Mott@gmail.com,92,642.29
Mariele.Stover@gmail.com,12,428.13
Dorthy.Ephrem@gmail.com,99,231.37
Lyssa.Carbo@gmail.com,52,262.77
Frank.Lorenz@gmail.com,59,380.86
Jasmina.Carolin@gmail.com,134,135.85
Laure.Rosette@gmail.com,79,249.09
Sadie.Lia@gmail.com,113,240.64
Fanchon.Hollingsworth@gmail.com,122,684.07
Mureil.Kare@gmail.com,147,851.89
Marcelline.Goldina@gmail.com,91,614.74
Ottilie.Christine@gmail.com,160,267.79
Kore.Janith@gmail.com,48,474.37
Konstance.Duwalt@gmail.com,52,313.91
Jessy.Damarra@gmail.com,84,151.87
Roxane.Keily@gmail.com,110,592.13
Dione.Daniele@gmail.com,104,109.88
Elena.Sundin@gmail.com,160,311.55
Bettine.Christal@gmail.com,106,318.47
Lindie.Lorain@gmail.com,86,636.63
Bertine.Cleo@gmail.com,30,570.87
Betta.Nunci@gmail.com,49,354.77
Kary.Ferino@gmail.com,89,288.45
Krystle.Armanda@gmail.com,164,784.76
Ana.Rillings@gmail.com,71,923.79
Trixi.Monaco@gmail.com,94,990.35
Leontine.Donoghue@gmail.com,103,929.76
Merle.Schonfeld@gmail.com,107,820.38
Sallie.Sholley@gmail.com,4,521.26
Ericka.Gert@gmail.com,85,50.47
Briney.Baptlsta@gmail.com,4,45.87
Ebonee.Melan@gmail.com,5,490.05
Pollyanna.Suk@gmail.com,62,20.7
Ezmeralda.Gino@gmail.com,100,599.19
Kayla.Septima@gmail.com,143,5.45
Doro.Kenney@gmail.com,29,730.46
Angela.Brotherson@gmail.com,24,376.99
Amelia.Lacombe@gmail.com,53,290.27
Hayley.Zaslow@gmail.com,11,382.55
Ernesta.Marisa@gmail.com,157,813.6
Layla.Vins@gmail.com,96,699.37
Fernande.Plato@gmail.com,125,973.64
Tomasina.Niccolo@gmail.com,164,937.65
Cordi.Valoniah@gmail.com,30,395.97
Gwyneth.Azeria@gmail.com,143,803.5
Corene.Jerold@gmail.com,83,927.29
Tilly.Heisel@gmail.com,85,356.02
Marguerite.Tufts@gmail.com,53,58.02
Penelopa.Secrest@gmail.com,19,713.81
Tera.Thomasina@gmail.com,36,829.06
Cherrita.Barbey@gmail.com,152,321.29
Caritta.Woodberry@gmail.com,37,511.25
Edee.Henrie@gmail.com,163,932.73
Fredericka.Nance@gmail.com,23,195.8
Deane.Rossner@gmail.com,115,413.97
Lily.Clara@gmail.com,133,152.11
Pamella.Cloris@gmail.com,96,649.96
Sam.Wiener@gmail.com,44,856.59
Valli.Mayeda@gmail.com,118,520.75
Sandie.Clie@gmail.com,152,440.3
Gaylene.Lattie@gmail.com,68,872.74
Hollie.Radu@gmail.com,76,107.79
Leona.Bach@gmail.com,110,558.88
Pearline.Vanni@gmail.com,66,968.67
Caressa.Sharl@gmail.com,56,902.12
Penelopa.Imelida@gmail.com,82,610.52
Flory.Hollingsworth@gmail.com,109,177.59
Gianina.Erlandson@gmail.com,155,739.41
