emailID,likes_channelID,likesWatch_time
Tobe.Seligman@gmail.com,121,1.34
Kenna.Paton@gmail.com,101,5.88
Viviene.Meter@gmail.com,62,1.47
Nicoli.Demitria@gmail.com,138,2.42
Lexine.Marden@gmail.com,142,3.97
Edith.Justinn@gmail.com,73,5.08
Rebeca.Gualtiero@gmail.com,108,1.68
Abbie.Mendez@gmail.com,41,4.99
Babita.Fulmer@gmail.com,75,1.59
Valli.Burkle@gmail.com,49,3.74
Marita.Eldrid@gmail.com,160,4.78
Marti.Phyllis@gmail.com,157,1.12
Emma.Ochs@gmail.com,117,3.67
Meghann.Brunell@gmail.com,86,4.69
Linzy.Truc@gmail.com,99,5.38
Marline.Ogren@gmail.com,105,2.5
Sabina.Azeria@gmail.com,49,2.5
Ariela.Darbie@gmail.com,34,3.45
Letizia.Jillane@gmail.com,142,5.03
Dulce.Erskine@gmail.com,111,4.16
Blinni.Martguerita@gmail.com,116,1.56
Rhoda.Couture@gmail.com,66,1.7
Alameda.Dorine@gmail.com,139,1.67
Meriel.Sallyann@gmail.com,51,5.63
June.Vorster@gmail.com,1,5.25
Fred.Chabot@gmail.com,14,1.18
Alia.Lacombe@gmail.com,91,5.15
Ottilie.Arne@gmail.com,97,1.61
Ashlee.Othilia@gmail.com,105,2.13
Emma.Docilla@gmail.com,124,2.22
Beth.Woodberry@gmail.com,156,1.69
Melina.Mandler@gmail.com,24,1.61
Rosaline.Ader@gmail.com,110,4.84
Ada.Fontana@gmail.com,53,2.29
Elka.Israeli@gmail.com,97,2.08
Mariele.Ricki@gmail.com,33,3.94
Mady.Billye@gmail.com,157,4.93
Lorenza.Randene@gmail.com,108,3.42
Britni.Avi@gmail.com,62,2.72
Kristan.Alrich@gmail.com,71,2.29
Gaylene.Jerald@gmail.com,157,3.73
Lorne.Briney@gmail.com,146,2.19
Imojean.Pozzy@gmail.com,118,2.27
Asia.Neva@gmail.com,128,5.02
Kassey.Gillan@gmail.com,5,2.27
Tina.Gladstone@gmail.com,118,1.29
Gavrielle.Alwin@gmail.com,51,3.42
Goldie.Beniamino@gmail.com,126,1.01
Regina.Holbrook@gmail.com,100,2.6
Daphne.Vittoria@gmail.com,48,5.52
Carilyn.Kolnick@gmail.com,150,2.1
Dorothy.Bonucci@gmail.com,37,5.56
Ronna.Dahlia@gmail.com,133,1.01
Sue.Center@gmail.com,52,4.72
Leona.Morgun@gmail.com,55,3.31
Mariele.Destinee@gmail.com,167,5.56
Carree.Philipp@gmail.com,10,5.84
Cam.Jacinda@gmail.com,137,2.91
Hyacinthe.Egbert@gmail.com,84,3.81
Aili.Podvin@gmail.com,53,4.89
Myrtice.Artie@gmail.com,166,4.36
Orsola.Bahr@gmail.com,137,5.07
Regina.Croix@gmail.com,38,3.91
Diena.Sinegold@gmail.com,113,1.9
Perry.Zenas@gmail.com,115,1.94
Suzette.Grimbly@gmail.com,48,1.05
Myrtice.Gale@gmail.com,42,5.84
Celene.Yoko@gmail.com,78,4.16
Ilse.Joni@gmail.com,71,4.79
Anestassia.Taam@gmail.com,155,5.89
Rani.Nore@gmail.com,161,3.75
Randa.Whiffen@gmail.com,152,1.74
Cacilie.Smitt@gmail.com,128,1.45
Benita.Kauppi@gmail.com,80,5.07
Nataline.Breed@gmail.com,25,2.26
Madelle.Shama@gmail.com,22,3.29
Mara.Fillbert@gmail.com,100,3.55
Raf.Ardra@gmail.com,106,3.26
Alexine.Pettiford@gmail.com,105,5.05
Imojean.Cutlerr@gmail.com,106,1.64
Florie.Dichy@gmail.com,98,3.72
Brianna.Codding@gmail.com,39,5.13
Blake.Winnick@gmail.com,154,1.02
Cristabel.Pernick@gmail.com,148,1.88
Phedra.Rillings@gmail.com,30,5.85
Ana.Raseda@gmail.com,72,2.81
Audrie.Lail@gmail.com,103,4.13
Liana.Truc@gmail.com,53,5.81
Aimil.Gregrory@gmail.com,38,1.92
Nonnah.Leopold@gmail.com,141,4.24
Stevana.Nance@gmail.com,26,2.9
Kelly.Atonsah@gmail.com,13,5.23
Charlena.Eckblad@gmail.com,69,3.07
Orelia.Shaddock@gmail.com,16,5.19
Evaleen.Nickola@gmail.com,110,1.52
Penelopa.Shaver@gmail.com,125,1.86
Elyssa.Moseley@gmail.com,158,4.45
Meriel.Tound@gmail.com,3,1.85
Helsa.Gwenore@gmail.com,49,3.66
Britni.Edison@gmail.com,115,3.01
Kial.Clarissa@gmail.com,159,5.58
Amii.Raul@gmail.com,114,3.54
Delilah.Bari@gmail.com,126,1.37
Keelia.Gerge@gmail.com,139,4.01
Allyce.Presber@gmail.com,12,4.03
Quintina.Hillel@gmail.com,163,4.9
Jasmina.Therine@gmail.com,143,3.23
Bobinette.Suanne@gmail.com,125,5.74
Yetty.Jethro@gmail.com,152,3.57
Juliane.Swigart@gmail.com,2,2.18
Annice.Giff@gmail.com,149,5.19
Blondelle.Howlyn@gmail.com,11,4.46
Brianna.Waite@gmail.com,103,3.84
Charissa.Melleta@gmail.com,64,4.36
Karolina.Infield@gmail.com,124,5.27
Aaren.Letsou@gmail.com,21,4.3
Kellen.Kunin@gmail.com,81,2.28
Shirlee.Helve@gmail.com,45,1.93
Caressa.Meli@gmail.com,10,5.28
Ida.Zuzana@gmail.com,83,1.98
Nariko.Earlie@gmail.com,29,3
Sheelagh.Seligman@gmail.com,125,5.93
Tressa.Mike@gmail.com,34,3.98
Kara-Lynn.Schwejda@gmail.com,97,2.99
Berta.Prober@gmail.com,128,1.52
Nannie.Jacqui@gmail.com,48,5.13
Ulrike.Thad@gmail.com,58,3.91
Karina.Garbe@gmail.com,36,2.48
Ariela.Zaslow@gmail.com,49,1.34
Dyann.Shaver@gmail.com,17,2.97
Danika.Lucienne@gmail.com,155,3.61
Susette.Fleeta@gmail.com,1,5.54
Ermengarde.Hazlett@gmail.com,105,3.11
Alleen.Thornburg@gmail.com,149,2.03
Cherilyn.Nisbet@gmail.com,146,1.31
Mariele.Diogenes@gmail.com,86,3.37
Grier.Goth@gmail.com,121,3.04
Brandise.Destinee@gmail.com,50,2.2
Caressa.Casimir@gmail.com,88,2.67
Alyda.Tarrant@gmail.com,158,4.6
Stevana.Muriel@gmail.com,25,1.07
Violet.Erskine@gmail.com,163,5.35
Consuela.Belldas@gmail.com,157,3.21
Ricky.Burnside@gmail.com,125,3.16
Darlleen.Darbie@gmail.com,137,1.99
Lenna.Kussell@gmail.com,142,1.3
Tatiania.Liebermann@gmail.com,160,1.73
Sean.Celestine@gmail.com,167,1.48
Blinni.Zuzana@gmail.com,14,4.04
Valera.Weinreb@gmail.com,70,1.64
Barbara.Saunderson@gmail.com,99,1.32
Consuela.Willie@gmail.com,123,5.9
Eolanda.Toni@gmail.com,20,5.23
Roseline.Garlinda@gmail.com,11,5.71
Beverley.Eugenia@gmail.com,152,4.12
Romona.Hedve@gmail.com,91,5.98
Ruthe.Genna@gmail.com,48,1.74
Kore.Lowry@gmail.com,107,1.93
Zia.Sawtelle@gmail.com,149,1.64
Carlie.Camden@gmail.com,151,5.46
Demetris.Blisse@gmail.com,145,1.53
Nananne.Chem@gmail.com,19,4.51
Aurore.Winthorpe@gmail.com,125,2.55
Augustine.Taima@gmail.com,29,2.91
Rubie.Annice@gmail.com,15,3.73
Caritta.Naashom@gmail.com,139,5.02
Paulita.O'Neill@gmail.com,46,4.92
Fawne.Erminia@gmail.com,72,5.84
Wynne.Hutchison@gmail.com,82,4.36
Shaine.Bergman@gmail.com,116,4.5
Steffane.Kussell@gmail.com,121,4.46
Laure.Ashely@gmail.com,45,1.24
Bee.Dyche@gmail.com,163,4.9
Celisse.Blake@gmail.com,102,5.34
Roseline.Goldina@gmail.com,41,1.66
Raina.Briney@gmail.com,59,4.34
Henriette.Imelida@gmail.com,91,5.45
Charissa.Boehike@gmail.com,11,5.54
Gwenneth.Estella@gmail.com,126,4.54
Melisent.Mehalek@gmail.com,18,2.74
Moyna.Irmine@gmail.com,25,4.37
Ulrike.Madaih@gmail.com,67,3.39
Raf.Fiann@gmail.com,125,5.02
Joeann.Roche@gmail.com,28,4.67
Coral.Virgin@gmail.com,100,5.8
Madeleine.Lorain@gmail.com,157,4.39
Kassey.Olympium@gmail.com,114,4.43
Elmira.Eachern@gmail.com,167,3.03
Shandie.Rooney@gmail.com,79,1.6
Bill.Alexandr@gmail.com,161,4.79
Rosene.Celestine@gmail.com,101,2.04
Marinna.Frodi@gmail.com,164,1.63
Caritta.Barrus@gmail.com,21,4.66
Zia.Cath@gmail.com,69,4.85
Linet.Stilwell@gmail.com,119,2.17
Jacenta.Raama@gmail.com,164,4.54
Ermengarde.Bebe@gmail.com,58,1.58
Juliane.Docilla@gmail.com,147,4.89
Chere.Sidonius@gmail.com,79,1.85
Kirbee.Lynn@gmail.com,30,1.42
Glynnis.Angelis@gmail.com,86,3.46
Kenna.Karna@gmail.com,60,4.59
Siana.Mozelle@gmail.com,9,5.39
Roz.Koziara@gmail.com,115,5.38
Natka.Bollay@gmail.com,9,5.21
Carilyn.Bollay@gmail.com,21,1.55
Doro.Havens@gmail.com,61,1.13
Dennie.Bluh@gmail.com,35,5.63
Brooks.Loring@gmail.com,77,4.83
Frank.Kress@gmail.com,109,3.5
Ana.Ruvolo@gmail.com,98,2.4
Joleen.Lia@gmail.com,26,1.17
Tina.Eckblad@gmail.com,88,2.36
Orelia.Brian@gmail.com,70,2.34
Wilma.Ludewig@gmail.com,135,4.59
Tilly.Kinnard@gmail.com,48,2.35
Benita.Iphlgenia@gmail.com,77,5.52
Brooks.Rosalba@gmail.com,27,2.86
Lorne.Dalli@gmail.com,149,1.11
Corly.Quent@gmail.com,68,4.01
Dyann.Richers@gmail.com,134,3.88
Joelly.Lilybelle@gmail.com,131,1.7
Sashenka.Stoller@gmail.com,97,2.94
Darlleen.Hanshaw@gmail.com,146,3.48
Tilly.Diogenes@gmail.com,117,4.67
Kirbee.Tatianas@gmail.com,38,4.7
Delilah.Ioab@gmail.com,97,4.43
Belva.Ioab@gmail.com,31,5.77
Starla.Leopold@gmail.com,38,3.31
Mireielle.Karl@gmail.com,100,4.47
Ileana.Lewes@gmail.com,134,2.47
Fred.Ade@gmail.com,108,3.57
Kelly.Bibi@gmail.com,78,1.7
Rosene.Old@gmail.com,95,3.69
Elyssa.Palocz@gmail.com,64,5.79
Bertine.Tomasina@gmail.com,14,3.25
Randa.Cleavland@gmail.com,38,2.21
Nyssa.Winnick@gmail.com,67,4.69
Jan.Seessel@gmail.com,78,2.51
Coral.Lutero@gmail.com,114,1.58
Sybille.Martsen@gmail.com,28,5.01
Myrtice.Carbo@gmail.com,75,1.95
Celestyna.Dex@gmail.com,146,1.27
Kittie.Jaylene@gmail.com,5,5.07
Delilah.Dreda@gmail.com,97,5.94
Kimberley.Euridice@gmail.com,33,1.93
Yetty.Goth@gmail.com,94,2.89
Dianemarie.Byrne@gmail.com,104,1.9
Grier.Timon@gmail.com,143,3.77
Meriel.Lilybelle@gmail.com,79,5.71
Amii.Creamer@gmail.com,120,1.35
Siana.Lorenz@gmail.com,58,4.61
Grier.Rad@gmail.com,132,2.46
Fanny.Abernon@gmail.com,107,4.63
Ellette.Eckblad@gmail.com,139,2.15
Xylina.Shama@gmail.com,167,3.08
Perry.Lumbard@gmail.com,122,3.34
Johna.Adamsen@gmail.com,140,2.18
Sherrie.Stelle@gmail.com,22,1.6
Oona.Othilia@gmail.com,65,4.15
Ana.Bettine@gmail.com,41,3.88
Joeann.Burnside@gmail.com,27,5.69
Tilly.Brackely@gmail.com,144,4.5
Tami.Graig@gmail.com,125,2.89
Vonny.Abbot@gmail.com,132,3.95
Flo.Irmine@gmail.com,30,2.37
Emylee.Clarissa@gmail.com,108,4.66
Allis.Kellby@gmail.com,57,4.78
Glynnis.Chick@gmail.com,8,1.87
Misha.Tomasina@gmail.com,74,2.29
Gale.Nerita@gmail.com,50,2.87
Alyda.Oriana@gmail.com,134,1.39
Lisette.Nester@gmail.com,52,1.59
Rosene.Hull@gmail.com,65,5.57
Goldie.Madelene@gmail.com,109,3.75
Carilyn.Malina@gmail.com,166,1.44
Evita.Bultman@gmail.com,140,5.16
Imojean.Amand@gmail.com,102,4.69
Hettie.Gaynor@gmail.com,73,2.19
Grier.Suzetta@gmail.com,76,3.8
Jolyn.Swigart@gmail.com,150,4.22
Siana.Chobot@gmail.com,162,1.11
Malina.Raimondo@gmail.com,129,1.27
Deane.Bury@gmail.com,57,1.1
Addia.Mauer@gmail.com,27,5.08
Carmela.Tristram@gmail.com,78,2.03
Maurene.Philipp@gmail.com,36,1.51
Eugine.Himelman@gmail.com,22,1.26
Jasmina.Irmine@gmail.com,148,4.76
Margalo.Bobbee@gmail.com,151,5.97
Kate.Meli@gmail.com,27,3.73
Ann-Marie.Glenden@gmail.com,69,2.16
Lilith.Wooster@gmail.com,156,1.03
Joeann.Cyrie@gmail.com,55,2.77
Clary.Leopold@gmail.com,40,2.37
Dacia.Chrystel@gmail.com,156,1.4
Emylee.Kathie@gmail.com,42,5.31
Mamie.Boehike@gmail.com,19,2.27
Deloria.Raul@gmail.com,131,4.02
Chloris.Hylan@gmail.com,120,5.72
Brana.Penelopa@gmail.com,156,3.8
Olwen.Fleeta@gmail.com,51,2.53
Arabel.Clywd@gmail.com,118,1.43
Nickie.Kannry@gmail.com,65,4.86
Ashlee.Melony@gmail.com,134,3.86
Jere.Auberbach@gmail.com,113,2
Nicoli.Berl@gmail.com,116,4.71
Joleen.Shanley@gmail.com,39,2.92
Olwen.Dulciana@gmail.com,33,3.2
Trixi.Sheng@gmail.com,115,4.7
Kore.Sperling@gmail.com,89,4.09
Tamqrah.Daegal@gmail.com,41,5.21
Oona.Mathilde@gmail.com,166,1.19
Dolli.Leler@gmail.com,33,1.86
Ivett.Campball@gmail.com,81,2.33
Valli.Astra@gmail.com,96,1.26
Elise.Orpah@gmail.com,116,3.63
Danika.Roarke@gmail.com,57,5.7
Binny.Jarib@gmail.com,66,2.78
Catrina.Cullin@gmail.com,138,2.73
Marika.Thilda@gmail.com,167,5.34
Meghann.Waldron@gmail.com,79,3.41
Cassandra.Winthorpe@gmail.com,50,3.85
Maryellen.Hebner@gmail.com,140,4.63
Marcy.Kirbee@gmail.com,98,5.91
Susette.Blisse@gmail.com,29,1.27
Nikki.Rillings@gmail.com,10,2.87
Carmencita.Irmine@gmail.com,145,4.46
Karina.Keily@gmail.com,155,3.2
Grier.Mitzi@gmail.com,21,2.15
Rhea.McAdams@gmail.com,12,1.91
Mellicent.Hermes@gmail.com,124,2.23
Drucie.Cloris@gmail.com,26,1.03
Kate.Dex@gmail.com,154,5.97
Corry.Sisile@gmail.com,146,2.36
Corry.Odell@gmail.com,123,4.37
Agnese.Firmin@gmail.com,120,5.76
Sidoney.Phaidra@gmail.com,22,3.9
Nonnah.Peg@gmail.com,42,2.99
Merci.Tound@gmail.com,134,3.71
Clary.Camden@gmail.com,47,4.52
Molli.O'Carroll@gmail.com,114,5.07
Catrina.Hanshaw@gmail.com,48,3.16
Libbie.Margarete@gmail.com,105,3.58
Annice.Korey@gmail.com,121,2.53
Melisent.Kirbee@gmail.com,12,2.37
Jemie.Braun@gmail.com,140,5.23
Wendi.Dom@gmail.com,82,4.74
Lonnie.Genna@gmail.com,120,4.5
Binny.Lubin@gmail.com,55,5.13
Nananne.Santoro@gmail.com,130,4.85
Orsola.Salchunas@gmail.com,81,1.37
Hermione.Robertson@gmail.com,99,4.89
Jerry.Dorcy@gmail.com,83,5.98
Joane.Etom@gmail.com,92,1.37
Dorice.Korey@gmail.com,96,3.48
Cathie.Trace@gmail.com,26,4.94
Bill.Dahlia@gmail.com,91,4.21
Fidelia.Sheng@gmail.com,162,4.11
Berget.Graig@gmail.com,128,3.54
Emma.Henebry@gmail.com,167,3.11
Xylina.Torray@gmail.com,17,5.6
Antonietta.Pearse@gmail.com,163,4.56
Roxane.Israeli@gmail.com,68,5.97
Tatiania.Shaver@gmail.com,155,2.32
Ketti.Rolf@gmail.com,132,2.97
Fawne.Latini@gmail.com,138,4.85
Celestyna.Radu@gmail.com,14,5.72
Elora.Iiette@gmail.com,119,3.91
Olwen.Helve@gmail.com,146,3.11
Barbi.Stelle@gmail.com,89,1.13
Valera.Nisbet@gmail.com,125,2.49
Edith.Pillsbury@gmail.com,156,4.36
Millie.Lamoree@gmail.com,30,5.62
Darci.Sasnett@gmail.com,131,5.57
Joane.Jillane@gmail.com,160,3.54
Jinny.Lissi@gmail.com,11,2.75
Ninnetta.Berriman@gmail.com,146,3.8
Blinni.Lilas@gmail.com,27,1.99
Merci.Zetta@gmail.com,132,1.53
Jennica.Boehike@gmail.com,135,2.86
Jsandye.Rhu@gmail.com,128,4.16
Lindie.Larochelle@gmail.com,65,1.03
Pollyanna.Boycey@gmail.com,10,5.62
Courtnay.Carri@gmail.com,28,3.16
Ernesta.Sprage@gmail.com,155,3.27
Karena.Kaete@gmail.com,34,4.13
Yetty.Andrel@gmail.com,7,1.48
Lucy.Denis@gmail.com,81,1.67
Carly.Jacobah@gmail.com,155,2.44
Meg.Japeth@gmail.com,51,2.06
Hildegaard.Tacye@gmail.com,135,5.68
Alejandra.Lauraine@gmail.com,142,5.09
Marjie.Valerio@gmail.com,88,4.23
Johna.Graig@gmail.com,67,1.69
Mureil.Rolf@gmail.com,152,4.13
Meg.Colleen@gmail.com,48,4.12
Nyssa.Francene@gmail.com,46,2.51
Feliza.Norrie@gmail.com,121,1.11
Winny.Ochs@gmail.com,96,4.51
Tani.Jenness@gmail.com,163,1.02
Chrystel.Bandeen@gmail.com,133,4.17
Larine.Iiette@gmail.com,89,3.02
Ilse.Edmund@gmail.com,95,2.28
Leia.Ruvolo@gmail.com,137,2.76
Aubrie.Vilma@gmail.com,122,3.71
Lyssa.Rogerio@gmail.com,131,2.68
Madelle.Lymann@gmail.com,69,5.9
Roslyn.Kazimir@gmail.com,108,1.36
Evita.Macey@gmail.com,54,2.24
Helsa.My@gmail.com,109,5.56
Lanna.Phi@gmail.com,61,5.87
Merle.Terencio@gmail.com,6,1.94
Deirdre.Martsen@gmail.com,46,4.17
Elmira.Joli@gmail.com,61,3.51
Bibby.Gwenore@gmail.com,138,3.67
Cherilyn.Lutero@gmail.com,50,3.01
Emilia.Vharat@gmail.com,106,3.59
Amelia.Ludewig@gmail.com,46,2.14
Clarice.Susannah@gmail.com,130,4.53
Clementine.Philipp@gmail.com,116,3.12
Cindelyn.Swanhildas@gmail.com,110,4.17
Laurene.Destinee@gmail.com,161,2.95
Ottilie.Abram@gmail.com,33,3.54
Monika.Amasa@gmail.com,4,2.37
Lanae.Erminia@gmail.com,107,1.43
Valeda.Judye@gmail.com,125,2.79
Beatriz.Cristi@gmail.com,161,3.37
Jessamyn.Pozzy@gmail.com,118,4.96
Esmeralda.Gaal@gmail.com,95,3.79
Allis.Bertold@gmail.com,125,2.59
Charmaine.Talia@gmail.com,51,5.36
Marinna.Winnick@gmail.com,160,1.5
Ernesta.Terencio@gmail.com,148,5.91
Gwyneth.Mathilde@gmail.com,140,2.57
Joy.Ciro@gmail.com,70,2.06
Annora.Burkle@gmail.com,94,1.95
Regina.Gunn@gmail.com,143,1.76
Kassey.Mintz@gmail.com,159,3.38
Jessamyn.Magnolia@gmail.com,89,3.81
Wynne.Cynar@gmail.com,7,5.61
Linet.Jammal@gmail.com,23,5.51
Kathi.Obed@gmail.com,54,1.11
Kirstin.Grimbly@gmail.com,167,4.72
Carolina.Brian@gmail.com,85,1.63
Anestassia.Maroney@gmail.com,14,4.07
Genevra.Revkah@gmail.com,167,4.94
Albertina.Nelsen@gmail.com,16,3.51
Josephine.Kamaria@gmail.com,81,4.43
Florencia.Thad@gmail.com,7,4.76
Sabina.Merriott@gmail.com,89,2.84
Frances.Reidar@gmail.com,33,4.2
Gale.Ries@gmail.com,150,2.48
Juliane.Curren@gmail.com,36,3.26
Annora.Sholley@gmail.com,87,2.7
Joelly.Gamaliel@gmail.com,119,5.53
Betta.Bryna@gmail.com,142,4.8
Regina.Couture@gmail.com,15,5.93
Brietta.Gabrielli@gmail.com,66,4.14
Tomasina.Syd@gmail.com,68,3.3
Feliza.Tomasina@gmail.com,149,3.8
Basia.Sheedy@gmail.com,65,1.69
Sherrie.Weitman@gmail.com,17,1.11
Jany.Medrek@gmail.com,11,5.83
Zondra.Revkah@gmail.com,67,5.73
Kerrin.Millda@gmail.com,58,4.09
Tarra.Bebe@gmail.com,48,1.52
Kimberley.Fiann@gmail.com,143,5.11
Mary.Henrie@gmail.com,68,2.07
Rubie.Bury@gmail.com,166,5.64
Catrina.Aida@gmail.com,141,4.47
Wilma.Dowski@gmail.com,63,4.07
Trudie.Vins@gmail.com,54,1.31
Jacenta.Rodmann@gmail.com,60,3.61
Tilly.Chandler@gmail.com,17,3.46
Libbie.Kat@gmail.com,58,4.06
Georgetta.Brotherson@gmail.com,151,5.95
Candy.Alejoa@gmail.com,27,4.9
Kimberley.Amasa@gmail.com,153,1.9
Deane.Earlie@gmail.com,118,1.11
Blake.Skurnik@gmail.com,147,5.68
Dagmar.Boehike@gmail.com,9,2.89
Eugine.Briney@gmail.com,69,3.18
Rhea.Cosenza@gmail.com,151,4.7
Trixi.Jenness@gmail.com,153,5.66
Moyna.Bebe@gmail.com,142,2.68
Sherrie.Anton@gmail.com,143,2.3
Donetta.Tremayne@gmail.com,62,1.27
Abbie.Holbrook@gmail.com,111,1.83
Brooks.Ries@gmail.com,152,4.75
Zaria.Ciapas@gmail.com,92,2.12
Rosabelle.Corrine@gmail.com,8,5.83
Bertine.Maisey@gmail.com,163,4.7
Maryellen.Janene@gmail.com,93,3.52
Allyce.Cleavland@gmail.com,35,2.14
Ana.Weitman@gmail.com,6,1.2
Fayre.Ioab@gmail.com,149,3.62
Dotty.Fredi@gmail.com,101,1.65
Lesly.Avi@gmail.com,152,2.56
Elie.Jethro@gmail.com,53,1.94
Ellette.Tufts@gmail.com,78,4.69
Danny.Rhu@gmail.com,121,3.67
Talya.Birdella@gmail.com,51,1.15
Kittie.Medrek@gmail.com,15,2.14
Jean.Bollay@gmail.com,20,1.9
Lauryn.Jobi@gmail.com,66,1.73
Tabbatha.McClimans@gmail.com,98,1.21
Jenilee.Brotherson@gmail.com,151,1.79
Ernesta.Cookie@gmail.com,58,3.82
Claudina.Berard@gmail.com,158,4.14
Charmaine.Bahr@gmail.com,61,1.49
Jasmina.Margarete@gmail.com,13,4.91
Chloris.Tannie@gmail.com,124,2.66
Jere.Skell@gmail.com,165,3.27
Emilia.Germann@gmail.com,49,1.96
Fayre.Penelopa@gmail.com,102,1.34
Adore.Fredi@gmail.com,30,2.11
Blake.Shuler@gmail.com,135,4.7
Brietta.Old@gmail.com,149,5.55
Libbie.Margarete@gmail.com,28,5.78
Kial.Wesle@gmail.com,135,4.48
Mureil.Gemini@gmail.com,23,3.76
Shaine.Penelopa@gmail.com,158,2.04
Celene.Lattie@gmail.com,39,2.39
Jolyn.Stav@gmail.com,40,5.3
Fred.Tillford@gmail.com,44,3.89
Dulcinea.Iphlgenia@gmail.com,44,2.34
Max.Trey@gmail.com,33,1.72
Jillayne.Jorgan@gmail.com,47,4.01
Maridel.Mauer@gmail.com,96,2.21
Katuscha.Randene@gmail.com,88,3.99
Sabina.Parsaye@gmail.com,164,4.7
Sashenka.Pacorro@gmail.com,61,3.89
Cristine.Oriana@gmail.com,131,3.54
Sara-Ann.Juan@gmail.com,12,5.93
Janey.Haldas@gmail.com,142,4.7
Susan.Daniele@gmail.com,151,4.77
Margalo.Ilka@gmail.com,145,3.55
Imojean.Stav@gmail.com,78,4.92
Pearline.Palocz@gmail.com,131,3.73
Joelly.Johanna@gmail.com,140,5.18
Lulita.Gamaliel@gmail.com,36,5.68
Dede.Heisel@gmail.com,101,5.97
Cacilie.Vittoria@gmail.com,148,4.47
Marguerite.Gower@gmail.com,10,2.75
Aryn.Herrera@gmail.com,94,1.47
Tiffie.Moseley@gmail.com,140,2.39
Sherrie.Peg@gmail.com,100,4.45
Cherrita.Modie@gmail.com,143,3.4
Vanessa.Olin@gmail.com,116,5.72
Jacenta.Roxanna@gmail.com,99,1.23
Etta.Vanni@gmail.com,20,4.63
Etta.Merna@gmail.com,37,3.19
Darlleen.Kesley@gmail.com,79,4.5
Stevana.Bartlett@gmail.com,39,4.37
Deloria.Brackely@gmail.com,152,3.2
Tatiania.Kenwood@gmail.com,58,2.61
Almeta.Loring@gmail.com,41,5.28
Elbertina.Rosette@gmail.com,163,3.93
Vonny.Nadia@gmail.com,47,4.3
Romona.Ludewig@gmail.com,63,1.48
Madeleine.Callista@gmail.com,112,4.22
Ruthe.Rudolph@gmail.com,70,4.34
Claudina.Cutlerr@gmail.com,25,5.78
Shel.Erminia@gmail.com,47,4.65
Norine.Even@gmail.com,93,5.74
Meriel.Mott@gmail.com,1,2.39
Mariele.Stover@gmail.com,43,5.62
Dorthy.Ephrem@gmail.com,12,3.88
Lyssa.Carbo@gmail.com,54,2.35
Frank.Lorenz@gmail.com,145,5.82
Jasmina.Carolin@gmail.com,112,5.87
Laure.Rosette@gmail.com,97,3.21
Sadie.Lia@gmail.com,78,3.05
Fanchon.Hollingsworth@gmail.com,99,1.18
Mureil.Kare@gmail.com,161,1.53
Marcelline.Goldina@gmail.com,62,5.21
Ottilie.Christine@gmail.com,72,3.47
Kore.Janith@gmail.com,122,1.18
Konstance.Duwalt@gmail.com,131,5.74
Jessy.Damarra@gmail.com,115,1.85
Roxane.Keily@gmail.com,140,2.02
Dione.Daniele@gmail.com,14,3.79
Elena.Sundin@gmail.com,102,5.44
Bettine.Christal@gmail.com,12,5.63
Lindie.Lorain@gmail.com,165,2.5
Bertine.Cleo@gmail.com,81,5.09
Betta.Nunci@gmail.com,43,4.34
Kary.Ferino@gmail.com,78,4.37
Krystle.Armanda@gmail.com,22,2.01
Ana.Rillings@gmail.com,77,2.57
Trixi.Monaco@gmail.com,28,1.6
Leontine.Donoghue@gmail.com,31,4.91
Merle.Schonfeld@gmail.com,88,3.5
Sallie.Sholley@gmail.com,154,3.83
Ericka.Gert@gmail.com,135,4.77
Briney.Baptlsta@gmail.com,86,5.8
Ebonee.Melan@gmail.com,136,3.62
Pollyanna.Suk@gmail.com,29,5.77
Ezmeralda.Gino@gmail.com,88,3.14
Kayla.Septima@gmail.com,18,5.24
Doro.Kenney@gmail.com,97,1.77
Angela.Brotherson@gmail.com,4,5.73
Amelia.Lacombe@gmail.com,99,5.19
Hayley.Zaslow@gmail.com,6,2.57
Ernesta.Marisa@gmail.com,99,4.64
Layla.Vins@gmail.com,22,1.93
Fernande.Plato@gmail.com,163,3.14
Tomasina.Niccolo@gmail.com,14,1.99
Cordi.Valoniah@gmail.com,19,3.14
Gwyneth.Azeria@gmail.com,145,4.4
Corene.Jerold@gmail.com,158,4.04
Tilly.Heisel@gmail.com,113,2.05
Marguerite.Tufts@gmail.com,109,1.12
Penelopa.Secrest@gmail.com,78,4.18
Tera.Thomasina@gmail.com,57,2.29
Cherrita.Barbey@gmail.com,34,1.45
Caritta.Woodberry@gmail.com,104,4.54
Edee.Henrie@gmail.com,149,2.16
Fredericka.Nance@gmail.com,141,4.23
Deane.Rossner@gmail.com,34,1.6
Lily.Clara@gmail.com,56,3.13
Pamella.Cloris@gmail.com,121,1.05
Sam.Wiener@gmail.com,112,1.13
Valli.Mayeda@gmail.com,128,3.25
Sandie.Clie@gmail.com,83,2.71
Gaylene.Lattie@gmail.com,125,2.95
Hollie.Radu@gmail.com,123,1.78
Leona.Bach@gmail.com,150,2.09
Pearline.Vanni@gmail.com,97,3.57
Caressa.Sharl@gmail.com,16,1.17
Penelopa.Imelida@gmail.com,118,6
Flory.Hollingsworth@gmail.com,135,2.79
Gianina.Erlandson@gmail.com,114,5.88
Zia.Hourigan@gmail.com,11,4.98
